point,throughput
2024-04-30 13:45:00,4060.5
2024-04-30 13:46:00,4067.5
2024-04-30 13:47:00,4108.5
2024-04-30 13:48:00,4214.5
2024-04-30 13:49:00,4344.0
2024-04-30 13:50:00,4387.0
2024-04-30 13:51:00,4277.0
2024-04-30 13:52:00,4234.0
2024-04-30 13:53:00,4168.0
2024-04-30 13:54:00,4026.0
2024-04-30 13:55:00,4005.0
2024-04-30 13:56:00,3956.0
2024-04-30 13:57:00,3939.0
2024-04-30 13:58:00,3981.5
2024-04-30 13:59:00,3988.5
2024-04-30 14:00:00,3992.0
2024-04-30 14:01:00,3944.0
2024-04-30 14:02:00,3854.5
2024-04-30 14:03:00,3812.0
2024-04-30 14:04:00,3721.5
2024-04-30 14:05:00,3666.5
2024-04-30 14:06:00,3720.0
2024-04-30 14:07:00,3747.0
2024-04-30 14:08:00,3828.0
2024-04-30 14:09:00,3920.0
2024-04-30 14:10:00,3894.0
2024-04-30 14:11:00,3787.0
2024-04-30 14:12:00,3779.5
2024-04-30 14:13:00,3882.5
2024-04-30 14:14:00,3959.0
2024-04-30 14:15:00,3949.0
2024-04-30 14:16:00,3778.5
2024-04-30 14:17:00,3779.5
2024-04-30 14:18:00,3944.0
2024-04-30 14:19:00,4060.5
2024-04-30 14:20:00,3945.5
2024-04-30 14:21:00,3958.5
2024-04-30 14:22:00,4113.0
2024-04-30 14:23:00,4096.0
2024-04-30 14:24:00,4120.5
2024-04-30 14:25:00,4106.0
2024-04-30 14:26:00,4030.5
2024-04-30 14:27:00,3966.5
2024-04-30 14:28:00,3934.0
2024-04-30 14:29:00,3879.0
2024-04-30 14:30:00,3786.0
2024-04-30 14:31:00,3715.5
2024-04-30 14:32:00,3831.5
2024-04-30 14:33:00,3961.5
2024-04-30 14:34:00,4002.5
2024-04-30 14:35:00,4022.0
2024-04-30 14:36:00,4001.5
2024-04-30 14:37:00,3901.5
2024-04-30 14:38:00,3759.5
2024-04-30 14:39:00,3919.0
2024-04-30 14:40:00,4198.5
2024-04-30 14:41:00,4267.0
2024-04-30 14:42:00,4198.5
2024-04-30 14:43:00,4128.0
2024-04-30 14:44:00,4085.5
2024-04-30 14:45:00,3967.5
2024-04-30 14:46:00,3801.5
2024-04-30 14:47:00,3890.0
2024-04-30 14:48:00,3984.5
2024-04-30 14:49:00,3966.5
2024-04-30 14:50:00,4117.0
2024-04-30 14:51:00,4261.0
2024-04-30 14:52:00,4258.5
2024-04-30 14:53:00,4284.0
2024-04-30 14:54:00,4310.5
2024-04-30 14:55:00,4308.0
2024-04-30 14:56:00,4310.0
2024-04-30 14:57:00,4268.5
2024-04-30 14:58:00,4175.5
2024-04-30 14:59:00,4100.0
2024-04-30 15:00:00,4158.5
2024-04-30 15:01:00,4318.5
2024-04-30 15:02:00,4446.5
2024-04-30 15:03:00,4400.0
2024-04-30 15:04:00,4343.0
2024-04-30 15:05:00,4206.5
2024-04-30 15:06:00,4016.5
2024-04-30 15:07:00,3898.5
2024-04-30 15:08:00,3869.5
2024-04-30 15:09:00,3946.5
2024-04-30 15:10:00,4003.5
2024-04-30 15:11:00,3917.0
2024-04-30 15:12:00,3892.5
2024-04-30 15:13:00,3916.0
2024-04-30 15:14:00,3921.0
2024-04-30 15:15:00,3906.5
2024-04-30 15:16:00,3931.5
2024-04-30 15:17:00,3986.0
2024-04-30 15:18:00,3989.0
2024-04-30 15:19:00,4055.0
2024-04-30 15:20:00,3967.0
2024-04-30 15:21:00,3994.5
2024-04-30 15:22:00,4171.0
2024-04-30 15:23:00,4241.5
2024-04-30 15:24:00,4214.5
2024-04-30 15:25:00,4000.5
2024-04-30 15:26:00,3991.0
2024-04-30 15:27:00,4099.5
2024-04-30 15:28:00,4003.5
2024-04-30 15:29:00,4076.0
2024-04-30 15:30:00,4347.0
2024-04-30 15:31:00,4441.0
2024-04-30 15:32:00,4369.5
2024-04-30 15:33:00,4357.0
2024-04-30 15:34:00,4382.5
2024-04-30 15:35:00,4483.0
2024-04-30 15:36:00,4537.0
2024-04-30 15:37:00,4554.0
2024-04-30 15:38:00,4506.5
2024-04-30 15:39:00,4375.0
2024-04-30 15:40:00,4422.5
2024-04-30 15:41:00,4448.5
2024-04-30 15:42:00,4341.5
2024-04-30 15:43:00,4225.5
2024-04-30 15:44:00,4185.0
2024-04-30 15:45:00,4113.5
2024-04-30 15:46:00,4065.5
2024-04-30 15:47:00,4150.0
2024-04-30 15:48:00,4121.0
2024-04-30 15:49:00,4000.0
2024-04-30 15:50:00,3993.5
2024-04-30 15:51:00,4055.0
2024-04-30 15:52:00,4135.0
2024-04-30 15:53:00,4344.0
2024-04-30 15:54:00,4402.5
2024-04-30 15:55:00,4279.0
2024-04-30 15:56:00,4229.5
2024-04-30 15:57:00,4191.0
2024-04-30 15:58:00,4117.0
2024-04-30 15:59:00,4120.0
2024-04-30 16:00:00,4241.5
2024-04-30 16:01:00,4292.5
2024-04-30 16:02:00,4257.5
2024-04-30 16:03:00,4294.0
2024-04-30 16:04:00,4332.5
2024-04-30 16:05:00,4295.0
2024-04-30 16:06:00,4369.0
2024-04-30 16:07:00,4480.0
2024-04-30 16:08:00,4356.0
2024-04-30 16:09:00,4213.5
2024-04-30 16:10:00,4147.5
2024-04-30 16:11:00,4205.5
2024-04-30 16:12:00,4188.0
2024-04-30 16:13:00,3985.0
2024-04-30 16:14:00,4013.5
2024-04-30 16:15:00,4151.5
2024-04-30 16:16:00,4203.5
2024-04-30 16:17:00,4170.0
2024-04-30 16:18:00,4111.5
2024-04-30 16:19:00,4045.5
2024-04-30 16:20:00,4120.0
2024-04-30 16:21:00,4376.0
2024-04-30 16:22:00,4419.0
2024-04-30 16:23:00,4395.5
2024-04-30 16:24:00,4545.0
2024-04-30 16:25:00,4432.5
2024-04-30 16:26:00,4329.5
2024-04-30 16:27:00,4385.5
2024-04-30 16:28:00,4231.5
2024-04-30 16:29:00,4138.0
2024-04-30 16:30:00,4251.5
2024-04-30 16:31:00,4236.0
2024-04-30 16:32:00,4150.5
2024-04-30 16:33:00,4256.5
2024-04-30 16:34:00,4362.5
2024-04-30 16:35:00,4378.5
2024-04-30 16:36:00,4256.5
2024-04-30 16:37:00,4190.5
2024-04-30 16:38:00,4352.5
2024-04-30 16:39:00,4473.0
2024-04-30 16:40:00,4324.5
2024-04-30 16:41:00,4059.0
2024-04-30 16:42:00,3904.0
2024-04-30 16:43:00,3927.0
2024-04-30 16:44:00,4128.5
2024-04-30 16:45:00,4262.0
2024-04-30 16:46:00,4209.0
2024-04-30 16:47:00,4068.0
2024-04-30 16:48:00,3945.0
2024-04-30 16:49:00,3990.0
2024-04-30 16:50:00,4090.5
2024-04-30 16:51:00,4131.0
2024-04-30 16:52:00,4149.0
2024-04-30 16:53:00,4107.0
2024-04-30 16:54:00,4022.5
2024-04-30 16:55:00,3982.5
2024-04-30 16:56:00,4003.0
2024-04-30 16:57:00,4060.0
2024-04-30 16:58:00,4159.5
2024-04-30 16:59:00,4313.0
2024-04-30 17:00:00,4359.5
2024-04-30 17:01:00,4256.0
2024-04-30 17:02:00,4133.5
2024-04-30 17:03:00,4126.0
2024-04-30 17:04:00,4128.0
2024-04-30 17:05:00,4123.0
2024-04-30 17:06:00,4234.5
2024-04-30 17:07:00,4294.5
2024-04-30 17:08:00,4269.0
2024-04-30 17:09:00,4336.5
2024-04-30 17:10:00,4362.5
2024-04-30 17:11:00,4302.0
2024-04-30 17:12:00,4186.0
2024-04-30 17:13:00,4048.5
2024-04-30 17:14:00,3951.5
2024-04-30 17:15:00,3917.0
2024-04-30 17:16:00,3931.5
2024-04-30 17:17:00,3843.0
2024-04-30 17:18:00,3963.0
2024-04-30 17:19:00,4133.0
2024-04-30 17:20:00,4082.5
2024-04-30 17:21:00,4268.0
2024-04-30 17:22:00,4473.5
2024-04-30 17:23:00,4322.0
2024-04-30 17:24:00,4249.5
2024-04-30 17:25:00,4152.0
2024-04-30 17:26:00,4109.5
2024-04-30 17:27:00,4042.0
2024-04-30 17:28:00,3966.0
2024-04-30 17:29:00,4072.5
2024-04-30 17:30:00,3974.5
2024-04-30 17:31:00,3865.0
2024-04-30 17:32:00,3950.5
2024-04-30 17:33:00,4054.5
2024-04-30 17:34:00,3982.0
2024-04-30 17:35:00,3881.5
2024-04-30 17:36:00,3907.5
2024-04-30 17:37:00,4043.5
2024-04-30 17:38:00,4047.0
2024-04-30 17:39:00,4008.5
2024-04-30 17:40:00,4027.5
2024-04-30 17:41:00,4038.0
2024-04-30 17:42:00,4094.5
2024-04-30 17:43:00,4115.0
2024-04-30 17:44:00,3885.5
2024-04-30 17:45:00,3646.0
2024-04-30 17:46:00,3658.0
2024-04-30 17:47:00,3719.5
2024-04-30 17:48:00,3697.5
2024-04-30 17:49:00,3748.5
2024-04-30 17:50:00,3735.0
2024-04-30 17:51:00,3686.5
2024-04-30 17:52:00,3845.0
2024-04-30 17:53:00,3892.0
2024-04-30 17:54:00,3773.5
2024-04-30 17:55:00,3668.0
2024-04-30 17:56:00,3770.5
2024-04-30 17:57:00,3837.0
2024-04-30 17:58:00,3883.0
2024-04-30 17:59:00,4075.5
2024-04-30 18:00:00,4155.0
2024-04-30 18:01:00,4217.0
2024-04-30 18:02:00,4316.5
2024-04-30 18:03:00,4373.0
2024-04-30 18:04:00,4346.0
2024-04-30 18:05:00,4306.0
2024-04-30 18:06:00,4338.5
2024-04-30 18:07:00,4289.5
2024-04-30 18:08:00,4236.0
2024-04-30 18:09:00,4109.5
2024-04-30 18:10:00,3937.5
2024-04-30 18:11:00,3898.5
2024-04-30 18:12:00,3958.5
2024-04-30 18:13:00,4045.5
2024-04-30 18:14:00,4230.0
2024-04-30 18:15:00,4210.0
2024-04-30 18:16:00,4005.5
2024-04-30 18:17:00,4042.5
2024-04-30 18:18:00,4189.0
2024-04-30 18:19:00,4144.0
2024-04-30 18:20:00,4048.0
2024-04-30 18:21:00,4084.0
2024-04-30 18:22:00,4220.5
2024-04-30 18:23:00,4225.5
2024-04-30 18:24:00,3981.0
2024-04-30 18:25:00,3939.5
2024-04-30 18:26:00,4012.0
2024-04-30 18:27:00,3999.0
2024-04-30 18:28:00,3919.5
2024-04-30 18:29:00,3922.5
2024-04-30 18:30:00,4058.5
2024-04-30 18:31:00,3971.5
2024-04-30 18:32:00,3822.0
2024-04-30 18:33:00,3812.0
2024-04-30 18:34:00,3723.5
2024-04-30 18:35:00,3621.5
2024-04-30 18:36:00,3578.5
2024-04-30 18:37:00,3679.0
2024-04-30 18:38:00,3954.5
2024-04-30 18:39:00,4058.5
2024-04-30 18:40:00,4069.0
2024-04-30 18:41:00,4051.5
2024-04-30 18:42:00,3927.5
2024-04-30 18:43:00,3915.0
2024-04-30 18:44:00,4075.0
2024-04-30 18:45:00,4322.5
2024-04-30 18:46:00,4322.0
2024-04-30 18:47:00,4115.0
2024-04-30 18:48:00,4007.0
2024-04-30 18:49:00,3961.5
2024-04-30 18:50:00,3942.5
2024-04-30 18:51:00,4114.5
2024-04-30 18:52:00,4118.0
2024-04-30 18:53:00,3891.0
2024-04-30 18:54:00,3894.5
2024-04-30 18:55:00,3884.5
2024-04-30 18:56:00,3967.0
2024-04-30 18:57:00,4194.0
2024-04-30 18:58:00,4471.0
2024-04-30 18:59:00,4862.0
2024-04-30 19:00:00,5173.0
2024-04-30 19:01:00,5260.0
2024-04-30 19:02:00,5265.5
2024-04-30 19:03:00,5308.5
2024-04-30 19:04:00,5257.0
2024-04-30 19:05:00,5233.0
2024-04-30 19:06:00,5297.5
2024-04-30 19:07:00,5111.5
2024-04-30 19:08:00,4847.0
2024-04-30 19:09:00,4794.5
2024-04-30 19:10:00,4762.0
2024-04-30 19:11:00,4670.5
2024-04-30 19:12:00,4575.5
2024-04-30 19:13:00,4504.5
2024-04-30 19:14:00,4448.0
2024-04-30 19:15:00,4456.5
2024-04-30 19:16:00,4413.5
2024-04-30 19:17:00,4408.5
2024-04-30 19:18:00,4338.5
2024-04-30 19:19:00,4181.0
2024-04-30 19:20:00,4199.5
2024-04-30 19:21:00,4314.5
2024-04-30 19:22:00,4333.5
2024-04-30 19:23:00,4341.5
2024-04-30 19:24:00,4392.5
2024-04-30 19:25:00,4474.5
2024-04-30 19:26:00,4440.5
2024-04-30 19:27:00,4383.0
2024-04-30 19:28:00,4410.0
2024-04-30 19:29:00,4377.0
2024-04-30 19:30:00,4217.5
2024-04-30 19:31:00,4135.5
2024-04-30 19:32:00,4027.0
2024-04-30 19:33:00,3874.0
2024-04-30 19:34:00,3929.0
2024-04-30 19:35:00,4054.5
2024-04-30 19:36:00,4231.5
2024-04-30 19:37:00,4209.5
2024-04-30 19:38:00,4125.5
2024-04-30 19:39:00,4090.5
2024-04-30 19:40:00,4052.0
2024-04-30 19:41:00,4062.0
2024-04-30 19:42:00,4062.5
2024-04-30 19:43:00,4098.5
2024-04-30 19:44:00,4045.5
2024-04-30 19:45:00,4030.5
2024-04-30 19:46:00,3957.5
2024-04-30 19:47:00,3948.5
2024-04-30 19:48:00,4025.0
2024-04-30 19:49:00,3912.5
2024-04-30 19:50:00,3998.5
2024-04-30 19:51:00,4001.0
2024-04-30 19:52:00,3845.5
2024-04-30 19:53:00,3887.5
2024-04-30 19:54:00,4042.0
2024-04-30 19:55:00,4168.0
2024-04-30 19:56:00,4036.0
2024-04-30 19:57:00,3870.5
2024-04-30 19:58:00,4102.0
2024-04-30 19:59:00,4547.5
2024-04-30 20:00:00,4783.5
2024-04-30 20:01:00,4730.5
2024-04-30 20:02:00,4678.5
2024-04-30 20:03:00,4526.5
2024-04-30 20:04:00,4336.5
2024-04-30 20:05:00,4309.0
2024-04-30 20:06:00,4268.5
2024-04-30 20:07:00,4361.0
2024-04-30 20:08:00,4380.0
2024-04-30 20:09:00,4120.5
2024-04-30 20:10:00,3904.0
2024-04-30 20:11:00,3940.5
2024-04-30 20:12:00,3770.0
2024-04-30 20:13:00,3472.0
2024-04-30 20:14:00,3517.5
2024-04-30 20:15:00,3671.5
2024-04-30 20:16:00,3728.0
2024-04-30 20:17:00,3653.5
2024-04-30 20:18:00,3695.0
2024-04-30 20:19:00,3775.0
2024-04-30 20:20:00,3791.5
2024-04-30 20:21:00,3813.5
2024-04-30 20:22:00,3931.5
2024-04-30 20:23:00,3993.0
2024-04-30 20:24:00,3836.0
2024-04-30 20:25:00,3727.5
2024-04-30 20:26:00,3632.5
2024-04-30 20:27:00,3559.5
2024-04-30 20:28:00,3500.0
2024-04-30 20:29:00,3572.0
2024-04-30 20:30:00,3663.5
2024-04-30 20:31:00,3702.5
2024-04-30 20:32:00,3945.5
2024-04-30 20:33:00,4053.5
2024-04-30 20:34:00,3824.0
2024-04-30 20:35:00,3618.0
2024-04-30 20:36:00,3673.0
2024-04-30 20:37:00,3602.5
2024-04-30 20:38:00,3441.0
2024-04-30 20:39:00,3482.0
2024-04-30 20:40:00,3559.0
2024-04-30 20:41:00,3612.0
2024-04-30 20:42:00,3692.0
2024-04-30 20:43:00,3649.5
2024-04-30 20:44:00,3514.0
2024-04-30 20:45:00,3533.0
2024-04-30 20:46:00,3581.5
2024-04-30 20:47:00,3630.5
2024-04-30 20:48:00,3679.0
2024-04-30 20:49:00,3679.0
2024-04-30 20:50:00,3641.5
2024-04-30 20:51:00,3537.0
2024-04-30 20:52:00,3485.0
2024-04-30 20:53:00,3595.5
2024-04-30 20:54:00,3663.0
2024-04-30 20:55:00,3793.5
2024-04-30 20:56:00,4190.0
2024-04-30 20:57:00,4487.5
2024-04-30 20:58:00,4969.5
2024-04-30 20:59:00,5783.5
2024-04-30 21:00:00,6030.5
2024-04-30 21:01:00,5700.0
2024-04-30 21:02:00,5444.5
2024-04-30 21:03:00,5211.5
2024-04-30 21:04:00,5168.0
2024-04-30 21:05:00,5357.5
2024-04-30 21:06:00,5231.5
2024-04-30 21:07:00,5083.0
2024-04-30 21:08:00,5241.5
2024-04-30 21:09:00,5279.5
2024-04-30 21:10:00,5027.0
2024-04-30 21:11:00,4722.0
2024-04-30 21:12:00,4553.5
2024-04-30 21:13:00,4338.5
2024-04-30 21:14:00,4176.0
2024-04-30 21:15:00,4184.5
2024-04-30 21:16:00,4189.0
2024-04-30 21:17:00,4106.5
2024-04-30 21:18:00,3991.5
2024-04-30 21:19:00,3896.0
2024-04-30 21:20:00,3862.0
2024-04-30 21:21:00,3952.0
2024-04-30 21:22:00,4050.0
2024-04-30 21:23:00,3968.5
2024-04-30 21:24:00,3829.5
2024-04-30 21:25:00,3907.0
2024-04-30 21:26:00,4066.0
2024-04-30 21:27:00,4113.0
2024-04-30 21:28:00,3978.5
2024-04-30 21:29:00,3867.5
2024-04-30 21:30:00,3867.0
2024-04-30 21:31:00,4000.0
2024-04-30 21:32:00,4134.5
2024-04-30 21:33:00,4043.0
2024-04-30 21:34:00,4005.0
2024-04-30 21:35:00,3964.5
2024-04-30 21:36:00,3924.5
2024-04-30 21:37:00,3824.5
2024-04-30 21:38:00,3787.0
2024-04-30 21:39:00,3921.5
2024-04-30 21:40:00,3900.5
2024-04-30 21:41:00,3808.0
2024-04-30 21:42:00,3837.5
2024-04-30 21:43:00,4028.5
2024-04-30 21:44:00,4063.0
2024-04-30 21:45:00,3940.0
2024-04-30 21:46:00,3909.5
2024-04-30 21:47:00,3909.0
2024-04-30 21:48:00,3868.0
2024-04-30 21:49:00,3951.5
2024-04-30 21:50:00,3993.0
2024-04-30 21:51:00,4009.5
2024-04-30 21:52:00,3990.5
2024-04-30 21:53:00,3887.5
2024-04-30 21:54:00,4010.5
2024-04-30 21:55:00,4346.0
2024-04-30 21:56:00,4632.5
2024-04-30 21:57:00,4941.0
2024-04-30 21:58:00,5340.0
2024-04-30 21:59:00,6545.0
2024-04-30 22:00:00,7689.0
2024-04-30 22:01:00,7534.0
2024-04-30 22:02:00,7230.0
2024-04-30 22:03:00,6965.0
2024-04-30 22:04:00,6571.0
2024-04-30 22:05:00,6173.5
2024-04-30 22:06:00,6035.5
2024-04-30 22:07:00,5906.5
2024-04-30 22:08:00,5545.5
2024-04-30 22:09:00,5415.5
2024-04-30 22:10:00,5428.0
2024-04-30 22:11:00,5233.5
2024-04-30 22:12:00,5060.0
2024-04-30 22:13:00,5050.5
2024-04-30 22:14:00,5010.0
2024-04-30 22:15:00,5049.5
2024-04-30 22:16:00,5136.5
2024-04-30 22:17:00,5299.5
2024-04-30 22:18:00,5350.5
2024-04-30 22:19:00,5123.0
2024-04-30 22:20:00,5007.0
2024-04-30 22:21:00,4871.0
2024-04-30 22:22:00,4734.0
2024-04-30 22:23:00,4652.0
2024-04-30 22:24:00,4525.0
2024-04-30 22:25:00,4465.0
2024-04-30 22:26:00,4466.0
2024-04-30 22:27:00,4475.0
2024-04-30 22:28:00,4242.0
2024-04-30 22:29:00,4081.0
2024-04-30 22:30:00,4081.5
2024-04-30 22:31:00,4119.5
2024-04-30 22:32:00,4180.0
2024-04-30 22:33:00,4177.0
2024-04-30 22:34:00,4173.5
2024-04-30 22:35:00,4083.5
2024-04-30 22:36:00,4080.5
2024-04-30 22:37:00,4096.5
2024-04-30 22:38:00,4089.5
2024-04-30 22:39:00,4216.5
2024-04-30 22:40:00,4203.0
2024-04-30 22:41:00,4196.5
2024-04-30 22:42:00,4275.0
2024-04-30 22:43:00,4184.0
2024-04-30 22:44:00,4001.0
2024-04-30 22:45:00,3948.0
2024-04-30 22:46:00,3944.0
2024-04-30 22:47:00,3972.0
2024-04-30 22:48:00,4066.5
2024-04-30 22:49:00,4169.5
2024-04-30 22:50:00,4104.0
2024-04-30 22:51:00,3860.5
2024-04-30 22:52:00,3691.5
2024-04-30 22:53:00,3614.0
2024-04-30 22:54:00,3606.5
2024-04-30 22:55:00,3548.0
2024-04-30 22:56:00,3536.5
2024-04-30 22:57:00,3587.5
2024-04-30 22:58:00,3610.5
2024-04-30 22:59:00,3616.0
2024-04-30 23:00:00,3754.5
2024-04-30 23:01:00,3824.0
2024-04-30 23:02:00,3798.5
2024-04-30 23:03:00,3868.0
2024-04-30 23:04:00,3919.0
2024-04-30 23:05:00,3939.0
2024-04-30 23:06:00,3875.0
2024-04-30 23:07:00,3771.5
2024-04-30 23:08:00,3855.5
2024-04-30 23:09:00,3987.5
2024-04-30 23:10:00,4006.5
2024-04-30 23:11:00,4076.0
2024-04-30 23:12:00,4078.5
2024-04-30 23:13:00,4050.0
2024-04-30 23:14:00,4245.0
2024-04-30 23:15:00,4392.5
2024-04-30 23:16:00,4298.5
2024-04-30 23:17:00,4075.0
2024-04-30 23:18:00,4001.0
2024-04-30 23:19:00,4066.0
2024-04-30 23:20:00,3996.0
2024-04-30 23:21:00,3967.5
2024-04-30 23:22:00,4085.0
2024-04-30 23:23:00,4089.0
2024-04-30 23:24:00,4067.0
2024-04-30 23:25:00,4224.0
2024-04-30 23:26:00,4221.0
2024-04-30 23:27:00,4152.0
2024-04-30 23:28:00,4178.0
2024-04-30 23:29:00,4034.5
2024-04-30 23:30:00,3802.5
2024-04-30 23:31:00,3785.5
2024-04-30 23:32:00,3718.0
2024-04-30 23:33:00,3653.5
2024-04-30 23:34:00,3664.0
2024-04-30 23:35:00,3616.5
2024-04-30 23:36:00,3740.0
2024-04-30 23:37:00,3854.0
2024-04-30 23:38:00,3802.5
2024-04-30 23:39:00,3751.5
2024-04-30 23:40:00,3612.0
2024-04-30 23:41:00,3547.0
2024-04-30 23:42:00,3670.5
2024-04-30 23:43:00,3608.5
2024-04-30 23:44:00,3536.0
2024-04-30 23:45:00,3515.5
2024-04-30 23:46:00,3518.5
2024-04-30 23:47:00,3746.0
2024-04-30 23:48:00,3792.0
2024-04-30 23:49:00,3600.5
2024-04-30 23:50:00,3496.5
2024-04-30 23:51:00,3491.0
2024-04-30 23:52:00,3450.0
2024-04-30 23:53:00,3442.5
2024-04-30 23:54:00,3426.0
2024-04-30 23:55:00,3392.0
2024-04-30 23:56:00,3524.5
2024-04-30 23:57:00,3569.0
2024-04-30 23:58:00,3637.5
2024-04-30 23:59:00,3611.5
2024-05-01 00:00:00,3560.5
2024-05-01 00:01:00,3531.0
2024-05-01 00:02:00,3504.0
2024-05-01 00:03:00,3675.0
2024-05-01 00:04:00,3690.5
2024-05-01 00:05:00,3602.0
2024-05-01 00:06:00,3488.5
2024-05-01 00:07:00,3425.5
2024-05-01 00:08:00,3476.0
2024-05-01 00:09:00,3403.5
2024-05-01 00:10:00,3322.0
2024-05-01 00:11:00,3417.0
2024-05-01 00:12:00,3424.5
2024-05-01 00:13:00,3493.0
2024-05-01 00:14:00,3533.5
2024-05-01 00:15:00,3441.0
2024-05-01 00:16:00,3474.0
2024-05-01 00:17:00,3477.0
2024-05-01 00:18:00,3436.0
2024-05-01 00:19:00,3491.5
2024-05-01 00:20:00,3543.5
2024-05-01 00:21:00,3343.0
2024-05-01 00:22:00,3182.5
2024-05-01 00:23:00,3220.5
2024-05-01 00:24:00,3302.5
2024-05-01 00:25:00,3223.0
2024-05-01 00:26:00,3110.0
2024-05-01 00:27:00,3116.0
2024-05-01 00:28:00,3010.0
2024-05-01 00:29:00,3068.0
2024-05-01 00:30:00,3185.5
2024-05-01 00:31:00,3041.5
2024-05-01 00:32:00,2991.5
2024-05-01 00:33:00,3084.0
2024-05-01 00:34:00,3147.5
2024-05-01 00:35:00,3124.5
2024-05-01 00:36:00,3115.0
2024-05-01 00:37:00,3144.5
2024-05-01 00:38:00,3045.0
2024-05-01 00:39:00,3052.0
2024-05-01 00:40:00,3116.0
2024-05-01 00:41:00,3096.0
2024-05-01 00:42:00,3052.0
2024-05-01 00:43:00,2937.5
2024-05-01 00:44:00,2911.0
2024-05-01 00:45:00,2916.5
2024-05-01 00:46:00,2852.5
2024-05-01 00:47:00,2851.0
2024-05-01 00:48:00,2851.0
2024-05-01 00:49:00,2866.5
2024-05-01 00:50:00,2847.0
2024-05-01 00:51:00,2789.0
2024-05-01 00:52:00,2815.0
2024-05-01 00:53:00,2863.5
2024-05-01 00:54:00,2780.5
2024-05-01 00:55:00,2675.5
2024-05-01 00:56:00,2721.5
2024-05-01 00:57:00,2804.0
2024-05-01 00:58:00,2833.5
2024-05-01 00:59:00,2779.0
2024-05-01 01:00:00,2759.0
2024-05-01 01:01:00,2773.5
2024-05-01 01:02:00,2736.0
2024-05-01 01:03:00,2723.5
2024-05-01 01:04:00,2760.0
2024-05-01 01:05:00,2805.5
2024-05-01 01:06:00,2824.5
2024-05-01 01:07:00,2767.5
2024-05-01 01:08:00,2675.5
2024-05-01 01:09:00,2615.5
2024-05-01 01:10:00,2609.0
2024-05-01 01:11:00,2596.0
2024-05-01 01:12:00,2591.0
2024-05-01 01:13:00,2554.0
2024-05-01 01:14:00,2475.5
2024-05-01 01:15:00,2511.0
2024-05-01 01:16:00,2564.0
2024-05-01 01:17:00,2578.0
2024-05-01 01:18:00,2538.0
2024-05-01 01:19:00,2487.5
2024-05-01 01:20:00,2514.5
2024-05-01 01:21:00,2505.5
2024-05-01 01:22:00,2465.0
2024-05-01 01:23:00,2394.5
2024-05-01 01:24:00,2344.5
2024-05-01 01:25:00,2366.0
2024-05-01 01:26:00,2360.0
2024-05-01 01:27:00,2357.0
2024-05-01 01:28:00,2353.5
2024-05-01 01:29:00,2351.0
2024-05-01 01:30:00,2428.5
2024-05-01 01:31:00,2453.0
2024-05-01 01:32:00,2433.0
2024-05-01 01:33:00,2384.0
2024-05-01 01:34:00,2364.5
2024-05-01 01:35:00,2392.0
2024-05-01 01:36:00,2370.0
2024-05-01 01:37:00,2335.0
2024-05-01 01:38:00,2292.0
2024-05-01 01:39:00,2340.0
2024-05-01 01:40:00,2369.5
2024-05-01 01:41:00,2280.0
2024-05-01 01:42:00,2292.5
2024-05-01 01:43:00,2359.0
2024-05-01 01:44:00,2322.5
2024-05-01 01:45:00,2299.5
2024-05-01 01:46:00,2298.0
2024-05-01 01:47:00,2237.0
2024-05-01 01:48:00,2197.0
2024-05-01 01:49:00,2198.0
2024-05-01 01:50:00,2147.0
2024-05-01 01:51:00,2099.5
2024-05-01 01:52:00,2127.0
2024-05-01 01:53:00,2162.0
2024-05-01 01:54:00,2197.5
2024-05-01 01:55:00,2199.0
2024-05-01 01:56:00,2207.5
2024-05-01 01:57:00,2218.0
2024-05-01 01:58:00,2118.0
2024-05-01 01:59:00,2067.5
2024-05-01 02:00:00,2096.5
2024-05-01 02:01:00,2149.0
2024-05-01 02:02:00,2216.5
2024-05-01 02:03:00,2216.0
2024-05-01 02:04:00,2235.0
2024-05-01 02:05:00,2264.5
2024-05-01 02:06:00,2277.0
2024-05-01 02:07:00,2289.0
2024-05-01 02:08:00,2245.0
2024-05-01 02:09:00,2186.5
2024-05-01 02:10:00,2135.5
2024-05-01 02:11:00,2100.0
2024-05-01 02:12:00,2080.0
2024-05-01 02:13:00,2158.0
2024-05-01 02:14:00,2208.5
2024-05-01 02:15:00,2195.5
2024-05-01 02:16:00,2246.5
2024-05-01 02:17:00,2223.0
2024-05-01 02:18:00,2183.5
2024-05-01 02:19:00,2203.5
2024-05-01 02:20:00,2208.5
2024-05-01 02:21:00,2199.0
2024-05-01 02:22:00,2178.0
2024-05-01 02:23:00,2150.0
2024-05-01 02:24:00,2132.0
2024-05-01 02:25:00,2124.5
2024-05-01 02:26:00,2134.0
2024-05-01 02:27:00,2127.0
2024-05-01 02:28:00,2112.0
2024-05-01 02:29:00,2139.0
2024-05-01 02:30:00,2235.0
2024-05-01 02:31:00,2242.5
2024-05-01 02:32:00,2145.0
2024-05-01 02:33:00,2115.0
2024-05-01 02:34:00,2080.0
2024-05-01 02:35:00,2042.0
2024-05-01 02:36:00,2081.0
2024-05-01 02:37:00,2125.0
2024-05-01 02:38:00,2146.5
2024-05-01 02:39:00,2134.5
2024-05-01 02:40:00,2073.5
2024-05-01 02:41:00,2100.5
